StoreKey;GeographyKey;StoreManager;StoreType;StoreName;StoreDescription;Status;OpenDate;CloseDate;EntityKey;ZipCode;ZipCodeExtension;StorePhone;StoreFax;AddressLine1;AddressLine2;CloseReason;EmployeeCount;SellingAreaSize;LastRemodelDate;GeoLocation;Geometry;ETLLoadID;LoadDate;UpdateDate
101;875;119;"Store";"Contoso Miami No.1 Store";"Contoso Miami No.1 Store";"On";6/8/2003 00:00:00;;735;33128;33130;"199-555-0117";"199-555-0117";"FLW Flagler St";"FLW Flagler St";"";17;462;16/6/2009 00:00:00;"E6100000010CF4FDD478E9C639406A4DF38E530C54C0";"00000000010C6A4DF38E530C54C0F4FDD478E9C63940";1;6/7/2009 00:00:00;16/6/2009 00:00:00
104;937;121;"Store";"Contoso Tallahassee No.1 Store";"Contoso Tallahassee No.1 Store";"On";9/11/2003 00:00:00;;738;32301;32301;"200-555-0117";"200-555-0117";"Woodland Drives St";"Woodland Drives St";"";19;455;16/6/2009 00:00:00;"E6100000010C36AB3E575B713E40273108AC1C1255C0";"00000000010C273108AC1C1255C036AB3E575B713E40";1;10/7/2009 00:00:00;16/6/2009 00:00:00
109;830;125;"Store";"Contoso Fort Lauderdale Store";"Contoso Fort Lauderdale Store";"On";14/2/2003 00:00:00;;743;33304;33304;"582-555-0178";"582-555-0178";"G Harold Martin Downtown";"G Harold Martin Downtown";"";25;700;16/6/2009 00:00:00;"E6100000010CF90FE9B7AF233A403F355EBA490854C0";"00000000010C3F355EBA490854C0F90FE9B7AF233A40";1;10/7/2009 00:00:00;16/6/2009 00:00:00
111;938;127;"Store";"Contoso Tampa Store";"Contoso Tampa Store";"On";16/2/2003 00:00:00;;745;33605;33605;"531-555-0183";"531-555-0183";"E Columbus Downtown";"E Columbus Downtown";"";26;680;16/6/2009 00:00:00;"E6100000010C211FF46C56FD3B40371AC05B209D54C0";"00000000010C371AC05B209D54C0211FF46C56FD3B40";1;10/12/2008 00:00:00;16/6/2009 00:00:00
114;782;130;"Store";"Contoso Albany Store";"Contoso Albany Store";"On";12/2/2004 00:00:00;;748;12207;12207;"697-555-0142";"697-555-0142";"N Pine St";"N Pine St";"";47;1125;16/6/2009 00:00:00;"E6100000010CDB8AFD65F75445403FC6DCB584705240";"00000000010C3FC6DCB584705240DB8AFD65F7544540";1;10/12/2008 00:00:00;16/6/2009 00:00:00
116;922;132;"Store";"Contoso Rochester No.1 Store";"Contoso Rochester No.1 Store";"On";2/4/2004 00:00:00;;750;14608;14608;"147-555-0179";"147-555-0179";"Madison St";"Madison St";"";17;462;16/6/2009 00:00:00;"E6100000010CCE1951DA1B944540083D9B559F6753C0";"00000000010C083D9B559F6753C0CE1951DA1B944540";1;10/12/2008 00:00:00;16/6/2009 00:00:00
121;804;140;"Store";"Contoso Brooklyn Store";"Contoso Brooklyn Store";"On";19/9/2004 00:00:00;;755;11238;11238;"158-555-0191";"158-555-0191";"Flatbush Ave St";"Flatbush Ave St";"";47;1125;16/6/2009 00:00:00;"E6100000010C2DB29DEFA756444083C0CAA1457E52C0";"00000000010C83C0CAA1457E52C02DB29DEFA7564440";1;10/12/2008 00:00:00;16/6/2009 00:00:00
124;922;132;"Store";"Contoso Rochester No.2 Store";"Contoso Rochester No.2 Store";"On";22/12/2004 00:00:00;;758;14608;14608;"510-555-0121";"510-555-0121";"Canal St";"Canal St";"";25;700;16/6/2009 00:00:00;"E6100000010C6ADE718A8E944540A4703D0AD76753C0";"E6100000010CA4703D0AD76753C06ADE718A8E944540";1;10/12/2008 00:00:00;16/6/2009 00:00:00
126;823;144;"Store";"Contoso Elmira Store";"Contoso Elmira Store";"On";24/2/2004 00:00:00;;760;14901;14901;"139-555-0120";"139-555-0120";"Columbia St";"Columbia St";"";26;680;16/6/2009 00:00:00;"E6100000010CCEAACFD5560C4540158C4AEA043453C0";"00000000010C158C4AEA043453C0CEAACFD5560C4540";1;10/12/2008 00:00:00;16/6/2009 00:00:00
131;891;147;"Store";"Contoso Newark No.2 Store";"Contoso Newark No.2 Store";"On";29/9/2004 00:00:00;;765;7102;7102;"200-555-0112";"200-555-0112";"Edison PI St";"Edison PI St";"";17;462;16/6/2009 00:00:00;"E6100000010CCBA145B6F35D4440A5BDC117268B52C0";"E6100000010CA5BDC117268B52C0CBA145B6F35D4440";1;6/7/2009 00:00:00;16/6/2009 00:00:00
134;814;150;"Store";"Contoso Clifton Store";"Contoso Clifton Store";"On";24/1/2004 00:00:00;;768;7013;7013;"417-555-0154";"417-555-0154";"Kowal Downtown";"Kowal Downtown";"";26;680;16/6/2009 00:00:00;"E6100000010CF46C567DAE6E444020D26F5F078A52C0";"00000000010C20D26F5F078A52C0F46C567DAE6E4440";1;10/7/2009 00:00:00;16/6/2009 00:00:00
136;907;152;"Store";"Contoso Passaic Store";"Contoso Passaic Store";"On";16/3/2004 00:00:00;;770;7055;7055;"180-555-0136";"180-555-0136";"190 Paulison Ave";"190 Paulison Ave";"";33;560;16/6/2009 00:00:00;"E6100000010CCA32C4B12E6E4440158C4AEA048852C0";"00000000010C158C4AEA048852C0CA32C4B12E6E4440";1;10/7/2009 00:00:00;16/6/2009 00:00:00
139;886;155;"Store";"Contoso New Brunswick Store";"Contoso New Brunswick Store";"On";19/6/2004 00:00:00;;773;8901;8901;"533-555-0111";"533-555-0111";"Suydam St";"Suydam St";"";17;462;16/6/2009 00:00:00;"E6100000010CBC96900F7A3E4440234A7B832F9C52C0";"00000000010C234A7B832F9C52C0BC96900F7A3E4440";1;10/7/2009 00:00:00;16/6/2009 00:00:00
141;788;157;"Store";"Contoso Atlantic City Store";"Contoso Atlantic City Store";"On";21/8/2004 00:00:00;;775;8401;8401;"446-555-0118";"446-555-0118";"Pacific Ave";"Pacific Ave";"";26;680;16/6/2009 00:00:00;"E6100000010CBBB88D06F0AE4340DC4603780B9C52C0";"00000000010CDC4603780B9C52C0BBB88D06F0AE4340";1;10/12/2008 00:00:00;16/6/2009 00:00:00
144;882;160;"Store";"Contoso Morristown Store";"Contoso Morristown Store";"On";24/11/2004 00:00:00;;778;7960;7960;"646-555-0185";"646-555-0185";"Washington St";"Washington St";"";47;1125;16/6/2009 00:00:00;"E6100000010C91ED7C3F35664440B4C876BE9F9E52C0";"00000000010CB4C876BE9F9E52C091ED7C3F35664440";1;10/12/2008 00:00:00;16/6/2009 00:00:00
146;802;162;"Store";"Contoso Boston Store";"Contoso Boston Store";"On";6/11/2004 00:00:00;;780;2210;2210;"615-555-0110";"615-555-0110";"Channel Center St";"Channel Center St";"";17;460;16/6/2009 00:00:00;"E6100000010C910F7A36AB2E454055302AA913C451C0";"00000000010C55302AA913C451C0910F7A36AB2E4540";1;10/12/2008 00:00:00;16/6/2009 00:00:00
149;885;164;"Store";"Contoso New Bedford Store";"Contoso New Bedford Store";"On";19/2/2004 00:00:00;;783;2740;2740;"965-555-0155";"965-555-0155";"Palmer CityCenter";"Palmer CityCenter";"";26;680;16/6/2009 00:00:00;"E6100000010CC442AD69DED1444070CE88D2DEBC51C0";"00000000010C70CE88D2DEBC51C0C442AD69DED14440";1;10/12/2008 00:00:00;16/6/2009 00:00:00
151;868;166;"Store";"Contoso Lowell Store";"Contoso Lowell Store";"On";21/2/2004 00:00:00;;785;1852;1852;"181-555-0124";"181-555-0124";"Gorham Citycenter";"Gorham Citycenter";"";33;560;16/6/2009 00:00:00;"E6100000010CC58F31772D5145401D5A643BDFD351C0";"00000000010C1D5A643BDFD351C0C58F31772D514540";1;10/12/2008 00:00:00;16/6/2009 00:00:00
154;917;169;"Store";"Contoso Quincy Store";"Contoso Quincy Store";"On";18/2/2004 00:00:00;;788;2169;2169;"870-555-0122";"870-555-0122";"Thomas E Burgin St";"Thomas E Burgin St";"";17;462;16/6/2009 00:00:00;"E6100000010C1B0DE02D90204540637FD93D79C051C0";"00000000010C637FD93D79C051C01B0DE02D90204540";1;6/7/2009 00:00:00;16/6/2009 00:00:00
156;449;171;"Store";"Contoso Cambridge Store";"Contoso Cambridge Store";"On";20/4/2004 00:00:00;;790;2138;2138;"594-555-0110";"594-555-0110";"8 Story St  Shopping mall";"8 Story St  Shopping mall";"";26;680;16/6/2009 00:00:00;"E6100000010CF163CC5D4B3045406B9A779CA2C751C0";"00000000010C6B9A779CA2C751C0F163CC5D4B304540";1;6/7/2009 00:00:00;16/6/2009 00:00:00
159;869;174;"Store";"Contoso Lynn Store";"Contoso Lynn Store";"On";23/7/2004 00:00:00;;793;1904;1904;"869-555-0119";"869-555-0119";"Congress Rd";"Congress Rd";"";33;560;16/6/2009 00:00:00;"E6100000010C87A757CA323C4540A835CD3B4EBD51C0";"00000000010CA835CD3B4EBD51C087A757CA323C4540";1;6/7/2009 00:00:00;16/6/2009 00:00:00
161;848;176;"Store";"Contoso Holyoke Store";"Contoso Holyoke Store";"On";25/8/2004 00:00:00;;795;1040;1040;"819-555-0198";"819-555-0198";"Old Jarvis Ave";"Old Jarvis Ave";"";22;500;16/6/2009 00:00:00;"E6100000010C083D9B559F1B4540F085C954C12852C0";"00000000010CF085C954C12852C0083D9B559F1B4540";1;10/7/2009 00:00:00;16/6/2009 00:00:00
164;914;179;"Store";"Contoso Provincetown Store";"Contoso Provincetown Store";"On";2/12/2004 00:00:00;;798;2657;2657;"181-555-0156";"181-555-0156";"Alden St";"Alden St";"";26;680;16/6/2009 00:00:00;"E6100000010C105839B4C80645404ED1915CFE8B51C0";"00000000010C4ED1915CFE8B51C0105839B4C8064540";1;10/7/2009 00:00:00;16/6/2009 00:00:00
166;795;181;"Store";"Contoso Bangor Store";"Contoso Bangor Store";"On";17/10/2004 00:00:00;;800;4401;4401;"201-555-0163";"201-555-0163";"Woodland Dr St Shopping mall";"Woodland Dr St Shopping mall";"";33;560;16/6/2009 00:00:00;"E6100000010CEBE2361AC06B4640BB270F0BB53251C0";"00000000010CBB270F0BB53251C0EBE2361AC06B4640";1;10/7/2009 00:00:00;16/6/2009 00:00:00
169;862;184;"Store";"Contoso Lewiston Store";"Contoso Lewiston Store";"On";20/2/2004 00:00:00;;803;4240;4240;"140-555-0132";"140-555-0132";"50 Kevin St";"50 Kevin St";"";17;460;16/6/2009 00:00:00;"E6100000010CDD240681950B464018265305A38A51C0";"00000000010C18265305A38A51C0DD240681950B4640";1;10/7/2009 00:00:00;16/6/2009 00:00:00
171;932;186;"Store";"Contoso South Portland Store";"Contoso South Portland Store";"On";22/2/2004 00:00:00;;805;4106;4106;"990-555-0172";"990-555-0172";"Robert Mills St";"Robert Mills St";"";25;700;16/6/2009 00:00:00;"E6100000010C9BE61DA7E8D04540ADFA5C6DC59251C0";"00000000010CADFA5C6DC59251C09BE61DA7E8D04540";1;10/7/2009 00:00:00;16/6/2009 00:00:00
174;948;189;"Store";"Contoso Waterbury Store";"Contoso Waterbury Store";"On";19/3/2004 00:00:00;;808;6702;6702;"238-555-0116";"238-555-0116";"192 Bank St Shopping mall";"192 Bank St Shopping mall";"";33;560;16/6/2009 00:00:00;"E6100000010C3A92CB7F48C74440BB270F0BB54252C0";"00000000010CBB270F0BB54252C03A92CB7F48C74440";1;10/7/2009 00:00:00;16/6/2009 00:00:00
176;816;191;"Store";"Contoso Darien Store";"Contoso Darien Store";"On";21/5/2004 00:00:00;;810;6820;6820;"438-555-0172";"438-555-0172";"Lakeside Ave Shopping mall";"Lakeside Ave Shopping mall";"";22;500;16/6/2009 00:00:00;"E6100000010C6E3480B7408A4440AE47E17A145E52C0";"00000000010CAE47E17A145E52C06E3480B7408A4440";1;10/5/2009 00:00:00;16/6/2009 00:00:00
179;889;194;"Store";"Contoso New London Store";"Contoso New London Store";"On";24/8/2004 00:00:00;;813;6320;6320;"156-555-0199";"156-555-0199";"Jefferson Ave";"Jefferson Ave";"";26;680;16/6/2009 00:00:00;"E6100000010CF7E461A1D6AC44401F85EB51B80652C0";"00000000010C1F85EB51B80652C0F7E461A1D6AC4440";1;10/5/2009 00:00:00;16/6/2009 00:00:00
181;946;196;"Store";"Contoso Virginia Beach Store";"Contoso Virginia Beach Store";"On";26/10/2004 00:00:00;;815;23451;23451;"753-555-0129";"753-555-0129";"Atlantic Shopping mall";"Atlantic Shopping mall";"";19;455;16/6/2009 00:00:00;"E6100000010CD7A3703D0A6F424090A0F831E6FE52C0";"00000000010C90A0F831E6FE52C0D7A3703D0A6F4240";1;10/5/2009 00:00:00;16/6/2009 00:00:00
186;811;200;"Store";"Contoso Charlottesville Store";"Contoso Charlottesville Store";"On";18/2/2004 00:00:00;;820;22903;22903;"751-555-0134";"751-555-0134";"Grady Ave StShopping mall";"Grady Ave StShopping mall";"";25;700;16/6/2009 00:00:00;"E6100000010C3EE8D9ACFA044340567DAEB6629F53C0";"00000000010C567DAEB6629F53C03EE8D9ACFA044340";1;10/5/2009 00:00:00;16/6/2009 00:00:00
189;841;203;"Store";"Contoso Greenville Store";"Contoso Greenville Store";"On";21/2/2004 00:00:00;;823;29601;29601;"517-555-0122";"517-555-0122";"Lavinia St Shopping mall";"Lavinia St Shopping mall";"";33;560;16/6/2009 00:00:00;"E6100000010CAF25E4839E6D41400C022B87169954C0";"00000000010C0C022B87169954C0AF25E4839E6D4140";1;10/5/2009 00:00:00;16/6/2009 00:00:00
191;785;205;"Store";"Contoso Annapolis Store";"Contoso Annapolis Store";"On";17/1/2004 00:00:00;;825;21401;21401;"908-555-0159";"908-555-0159";"Cherry Grove Ave Shopping mall";"Cherry Grove Ave Shopping mall";"";22;500;16/6/2009 00:00:00;"E6100000010CCC5D4BC8077D4340287E8CB96B2153C0";"00000000010C287E8CB96B2153C0CC5D4BC8077D4340";1;6/7/2009 00:00:00;16/6/2009 00:00:00
194;920;208;"Store";"Contoso Ridgely Store";"Contoso Ridgely Store";"On";20/4/2004 00:00:00;;828;21660;21660;"310-555-0133";"310-555-0133";"Deerfield St";"Deerfield St";"";25;700;16/6/2009 00:00:00;"E6100000010C6FF085C95479434094F6065F98F852C0";"00000000010C94F6065F98F852C06FF085C954794340";1;6/7/2009 00:00:00;16/6/2009 00:00:00
196;905;210;"Store";"Contoso Parkville Store";"Contoso Parkville Store";"On";22/6/2004 00:00:00;;830;21234;21234;"949-555-0174";"949-555-0174";"Parkville St Shopping mall";"Parkville St Shopping mall";"";19;455;16/6/2009 00:00:00;"E6100000010C1B9E5E29CBB043401DC9E53FA42353C0";"00000000010C1DC9E53FA42353C01B9E5E29CBB04340";1;6/7/2009 00:00:00;16/6/2009 00:00:00
201;506;219;"Store";"Contoso London Store";"Contoso London Store";"On";27/11/2004 00:00:00;;833;;;"927-555-0168";"927-555-0168";"London, W1C 1HG, United Kingdom";"London, W1C 1HG, United Kingdom";"";17;462;16/6/2009 00:00:00;"E6100000010CF2D24D6210C0494017105A0F5F26C0BF";"00000000010C17105A0F5F26C0BFF2D24D6210C04940";1;10/7/2009 00:00:00;16/6/2009 00:00:00
204;576;222;"Store";"Contoso York Store";"Contoso York Store";"On";27/8/2004 00:00:00;;836;;;"848-555-0163";"848-555-0163";"Spurriergate York, North Yorkshire Citycenter, United Kingdom";"Spurriergate York, North Yorkshire Citycenter, United Kingdom";"";78;680;16/6/2009 00:00:00;"E6100000010CDFE00B93A9FA4A4086E63A8DB454F1BF";"00000000010C86E63A8DB454F1BFDFE00B93A9FA4A40";1;10/7/2009 00:00:00;16/6/2009 00:00:00
206;761;224;"Store";"Contoso Manchester Store";"Contoso Manchester Store";"On";19/6/2004 00:00:00;;838;;;"869-555-0125";"869-555-0125";"Windsor Ave Failsworth, Manchester Citycenter, United Kingdom";"Windsor Ave Failsworth, Manchester Citycenter, United Kingdom";"";11;680;16/6/2009 00:00:00;"E6100000010C2F6EA301BCBD4A40F931E6AE25E401C0";"00000000010CF931E6AE25E401C02F6EA301BCBD4A40";1;10/7/2009 00:00:00;16/6/2009 00:00:00
209;738;227;"Store";"Contoso Baildon Store";"Contoso Baildon Store";"On";22/9/2004 00:00:00;;841;;;"138-555-0118";"138-555-0118";"West Ln, Baildon, Shipley Citycenter, United";"West Ln, Baildon, Shipley Citycenter, United";"";32;680;16/6/2009 00:00:00;"E6100000010C780B24287EEC4A401956F146E691FCBF";"00000000010C1956F146E691FCBF780B24287EEC4A40";1;10/7/2009 00:00:00;16/6/2009 00:00:00
211;774;229;"Store";"Contoso Stockport Store";"Contoso Stockport Store";"On";24/11/2004 00:00:00;;843;;;"224-555-0187";"224-555-0187";"Buxton Rd High Lane, Stockport Citycenter, United Kingdom";"Buxton Rd High Lane, Stockport Citycenter, United Kingdom";"";34;680;16/6/2009 00:00:00;"E6100000010CEA95B20C71B44A404F0647C9AB3301C0";"00000000010C4F0647C9AB3301C0EA95B20C71B44A40";1;10/7/2009 00:00:00;16/6/2009 00:00:00
214;501;232;"Store";"Contoso Leeds Store";"Contoso Leeds Store";"On";27/6/2004 00:00:00;;846;;;"407-555-0165";"407-555-0165";"Leeds Citycenter, United Kingdom";"Leeds Citycenter, United Kingdom";"";25;680;16/6/2009 00:00:00;"E6100000010C58CA32C4B1E64A407D96E7C1DDD9F8BF";"00000000010C7D96E7C1DDD9F8BF58CA32C4B1E64A40";1;10/5/2009 00:00:00;16/6/2009 00:00:00
216;762;234;"Store";"Contoso Marseille Store";"Contoso Marseille Store";"On";29/4/2008 00:00:00;;854;13006;13006;"142-555-0139";"142-555-0139";"Citycenter Marseille, France";"Citycenter Marseille, France";"";13;680;16/6/2009 00:00:00;"E6100000010C3C4ED1915CA645406A300DC347841540";"00000000010C6A300DC3478415403C4ED1915CA64540";1;10/5/2009 00:00:00;16/6/2009 00:00:00
219;767;237;"Store";"Contoso Nice Store";"Contoso Nice Store";"On";2/2/2004 00:00:00;;857;51000;51000;"315-555-0144";"315-555-0144";"Citycenter Reims, France";"Citycenter Reims, France";"";32;680;16/6/2009 00:00:00;"E6100000010C43AD69DE71DA454021EA3E00A90D1D40";"00000000010C21EA3E00A90D1D4043AD69DE71DA4540";1;10/5/2009 00:00:00;16/6/2009 00:00:00
221;775;239;"Store";"Contoso Strasbourg Store";"Contoso Strasbourg Store";"On";4/9/2004 00:00:00;;859;67000;67000;"310-555-0117";"310-555-0117";"Downtown Strasbourg, France";"Downtown Strasbourg, France";"";10;630;16/6/2009 00:00:00;"E6100000010CB459F5B9DA4A484064AF777FBCF71E40";"00000000010C64AF777FBCF71E40B459F5B9DA4A4840";1;10/5/2009 00:00:00;16/6/2009 00:00:00
224;749;242;"Store";"Contoso Firenze Store";"Contoso Firenze Store";"On";7/12/2004 00:00:00;;862;50122;50122;"110-555-0112";"110-555-0112";"";"";"";45;500;16/6/2009 00:00:00;"E6100000010CED9E3C2CD4E24540A60A462575822640";"00000000010CA60A462575822640ED9E3C2CD4E24540";1;10/5/2009 00:00:00;16/6/2009 00:00:00
226;763;244;"Store";"Contoso Milan Store";"Contoso Milan Store";"On";9/4/2004 00:00:00;;864;20149;20149;"202-555-0187";"202-555-0187";"";"";"";23;500;16/6/2009 00:00:00;"E6100000010C4F401361C3BB464057091687335F2240";"00000000010C57091687335F22404F401361C3BB4640";1;10/7/2009 00:00:00;16/6/2009 00:00:00
231;752;248;"Store";"Contoso Hofheim Store";"Contoso Hofheim Store";"On";17/6/2004 00:00:00;;869;65719;65719;"405-555-0171";"405-555-0171";"Citycenter Hofheim am Taunus, Germany";"Citycenter Hofheim am Taunus, Germany";"";25;500;16/6/2009 00:00:00;"E6100000010CA54E4013610B494014E8137992E42040";"00000000010C14E8137992E42040A54E4013610B4940";1;10/5/2009 00:00:00;16/6/2009 00:00:00
234;747;251;"Store";"Contoso Dusseldorf Store";"Contoso Dusseldorf Store";"On";12/9/2007 00:00:00;;872;40229;40229;"283-555-0185";"283-555-0185";"Citycenter, Düsseldorf, Germany";"Citycenter, Düsseldorf, Germany";"";24;500;16/6/2009 00:00:00;"E6100000010C053411363C9D4940F54A598638161B40";"00000000010CF54A598638161B40053411363C9D4940";1;10/5/2009 00:00:00;16/6/2009 00:00:00
236;739;253;"Store";"Contoso Baumholder Store";"Contoso Baumholder Store";"On";25/6/2004 00:00:00;;874;55774;55774;"733-555-0128";"733-555-0128";"Shopping Mall Baumholder, Germany";"Shopping Mall Baumholder, Germany";"";28;500;16/6/2009 00:00:00;"E6100000010C80B74082E2CF484027A5A0DB4B5A1D40";"00000000010C27A5A0DB4B5A1D4080B74082E2CF4840";1;10/5/2009 00:00:00;16/6/2009 00:00:00
239;765;256;"Store";"Contoso Munich Store";"Contoso Munich Store";"On";28/2/2006 00:00:00;;877;80331;80331;"497-555-0181";"497-555-0181";"Citycenter München, Germany";"Citycenter München, Germany";"";18;500;16/6/2009 00:00:00;"E6100000010CC364AA60541248402DB29DEFA7262740";"00000000010C2DB29DEFA7262740C364AA6054124840";1;10/5/2009 00:00:00;16/6/2009 00:00:00
241;745;258;"Store";"Contoso Copenhagen Store";"Contoso Copenhagen Store";"On";30/4/2004 00:00:00;;879;;;"123-555-0167";"123-555-0167";"Ny Carlsbergvej 14 St, Denmark";"Ny Carlsbergvej 14 St, Denmark";"";25;680;16/6/2009 00:00:00;"E6100000010C575BB1BFECD64B401973D712F2212940";"00000000010C1973D712F2212940575BB1BFECD64B40";1;10/7/2009 00:00:00;16/6/2009 00:00:00
244;758;261;"Store";"Contoso Ljubljana Store";"Contoso Ljubljana Store";"On";2/7/2004 00:00:00;;882;1000;1000;"129-555-0199";"129-555-0199";"Citycenter Ljubljana, Slovenia";"Citycenter Ljubljana, Slovenia";"";36;680;16/6/2009 00:00:00;"E6100000010CD712F241CF0647405227A089B0012D40";"00000000010C5227A089B0012D40D712F241CF064740";1;6/7/2009 00:00:00;16/6/2009 00:00:00
246;740;263;"Store";"Contoso Berne Store";"Contoso Berne Store";"On";20/4/2004 00:00:00;;884;;;"590-555-0152";"590-555-0152";"";"";"";53;680;16/6/2009 00:00:00;"E6100000010C44FAEDEBC079474029AE2AFBAEC81D40";"00000000010C29AE2AFBAEC81D4044FAEDEBC0794740";1;6/7/2009 00:00:00;16/6/2009 00:00:00
249;746;266;"Store";"Contoso Dublin Store";"Contoso Dublin Store";"On";20/2/2006 00:00:00;;887;;;"720-555-0158";"720-555-0158";"Pconnell Street Upper Dublin, DUBLIN 1, Ireland";"Pconnell Street Upper Dublin, DUBLIN 1, Ireland";"";55;680;16/6/2009 00:00:00;"E6100000010C234A7B832FAC4A40C1560916871319C0";"00000000010CC1560916871319C0234A7B832FAC4A40";1;10/7/2009 00:00:00;16/6/2009 00:00:00
251;728;268;"Store";"Contoso Singapore Store";"Contoso Singapore Store";"On";22/4/2004 00:00:00;;848;302699;302699;"842-555-0158";"842-555-0158";"Havelock Road Shopping mall, Singapore";"Havelock Road Shopping mall, Singapore";"";27;480;16/6/2009 00:00:00;"E6100000010C9430D3F6AFACF43F83C0CAA145F65940";"00000000010C83C0CAA145F659409430D3F6AFACF43F";1;10/7/2009 00:00:00;16/6/2009 00:00:00
254;734;295;"Store";"Contoso Yerevan Store";"Contoso Yerevan Store";"On";28/3/2004 00:00:00;;891;10;10;"919-555-0140";"919-555-0140";"Amiryan Street Yerevan,  Armenia";"Amiryan Street Yerevan,  Armenia";"";15;480;16/6/2009 00:00:00;"E6100000010C3F575BB1BF1444402BF697DD933F4640";"00000000010C2BF697DD933F46403F575BB1BF144440";1;10/7/2009 00:00:00;16/6/2009 00:00:00
256;721;270;"Store";"Contoso Mumbai Store";"Contoso Mumbai Store";"On";30/7/2004 00:00:00;;893;201901;201901;"425-555-0117";"425-555-0117";"Mumbai Citycenter, Maharashtra, India";"Mumbai Citycenter, Maharashtra, India";"";35;480;16/6/2009 00:00:00;"E6100000010CBBB88D06F00633407CF2B0506B365240";"00000000010C7CF2B0506B365240BBB88D06F0063340";1;10/7/2009 00:00:00;16/6/2009 00:00:00
259;716;273;"Store";"Contoso Hong Kong No.1 Store";"Contoso Hong Kong No.1 Store";"On";3/8/2004 00:00:00;;896;;;"500-555-0172";"500-555-0172";"Hong Kong,  New Town Plaza‎";"Hong Kong,  New Town Plaza‎";"";35;480;16/6/2009 00:00:00;"E6100000010C36CD3B4ED1513640A245B6F3FD8C5C40";"00000000010CA245B6F3FD8C5C4036CD3B4ED1513640";1;10/12/2008 00:00:00;16/6/2009 00:00:00
261;714;275;"Store";"Contoso Damascus No.1 Store";"Contoso Damascus No.1 Store";"On";5/10/2007 00:00:00;;898;35005;35005;"582-555-0148";"582-555-0148";"Nissan Street, Mezze Damascus, Syria";"Nissan Street, Mezze Damascus, Syria";"";35;480;16/6/2009 00:00:00;"E6100000010C32772D211FC44040014D840D4F274240";"00000000010C014D840D4F27424032772D211FC44040";1;10/12/2008 00:00:00;16/6/2009 00:00:00
264;708;278;"Store";"Contoso Ashgabat No.1 Store";"Contoso Ashgabat No.1 Store";"On";18/1/2004 00:00:00;;901;744000;744000;"521-555-0113";"521-555-0113";"Gorogly Street, Turkmenistan";"Gorogly Street, Turkmenistan";"";68;480;16/6/2009 00:00:00;"E6100000010CF2D24D62100043401D386744692F4D40";"00000000010C1D386744692F4D40F2D24D6210004340";1;10/12/2008 00:00:00;16/6/2009 00:00:00
271;722;284;"Store";"Contoso Nagoya Store";"Contoso Nagoya Store";"On";18/8/2008 00:00:00;;908;40175;40175;"719-555-0181";"719-555-0181";"North district  Nagoya,Japan";"North district  Nagoya,Japan";"";50;480;16/6/2009 00:00:00;"E6100000010C3A234A7B830F4840C3D32B6519022740";"00000000010CC3D32B65190227403A234A7B830F4840";1;10/12/2008 00:00:00;16/6/2009 00:00:00
273;719;286;"Store";"Contoso Kyoto Store";"Contoso Kyoto Store";"On";2/9/2009 00:00:00;;910;;;"473-555-0117";"473-555-0117";"Kyoto centre district";"Kyoto centre district";"";50;480;16/6/2009 00:00:00;"E6100000010CA8C64B378981414014AE47E17AF86040";"00000000010C14AE47E17AF86040A8C64B3789814140";1;10/12/2008 00:00:00;16/6/2009 00:00:00
276;711;289;"Store";"Contoso Bishkek Store";"Contoso Bishkek Store";"On";13/8/2006 00:00:00;;913;720005;720005;"238-555-0197";"238-555-0197";"Biskek shopping mall, Chuskaya Oblast Kyrgyzstan";"Biskek shopping mall, Chuskaya Oblast Kyrgyzstan";"";50;480;16/6/2009 00:00:00;"E6100000010C8195438B6C6F45404BC8073D9BA55240";"00000000010C4BC8073D9BA552408195438B6C6F4540";1;10/12/2008 00:00:00;16/6/2009 00:00:00
278;733;291;"Store";"Contoso Urumqi Store";"Contoso Urumqi Store";"On";15/7/2005 00:00:00;;850;830000;830000;"970-555-0138";"970-555-0138";"Ulaanbaatar, Ulaanbaatar Mongolia";"Ulaanbaatar, Ulaanbaatar Mongolia";"";50;480;16/6/2009 00:00:00;"E6100000010CB1BFEC9E3CE4454044696FF085E55540";"00000000010C44696FF085E55540B1BFEC9E3CE44540";1;6/7/2009 00:00:00;16/6/2009 00:00:00
267;732;281;"Store";"Contoso Tokyo No.1 Store";"Contoso Tokyo No.1 Store";"On";2/4/2004 00:00:00;;904;;;"539-555-0149";"539-555-0149";"Shinjuku, Tokyo Citycenter";"Shinjuku, Tokyo Citycenter";"";68;480;17/6/2009 00:00:00;"E6100000010CF0164850FCD84140273108AC1C766140";"00000000010C273108AC1C766140F0164850FCD84140";1;10/12/2008 00:00:00;16/6/2009 00:00:00
268;732;281;"Store";"Contoso Tokyo No.2 Store";"Contoso Tokyo No.2 Store";"On";19/4/2006 00:00:00;;905;;;"228-555-0159";"228-555-0159";"Citycenter, Shinjuku-kuTokyo, Japan‎";"Citycenter, Shinjuku-kuTokyo, Japan‎";"";68;480;18/6/2009 00:00:00;"E6100000010CE17A14AE47D94140A4703D0AD7736140";"E6100000010CA4703D0AD7736140E17A14AE47D94140";1;10/12/2008 00:00:00;16/6/2009 00:00:00
