ProductKey;ProductLabel;ProductName;ProductDescription;ProductSubcategoryKey;Manufacturer;BrandName;ClassID;ClassName;StyleID;StyleName;ColorID;ColorName;Size;SizeRange;SizeUnitMeasureID;Weight;WeightUnitMeasureID;UnitOfMeasureID;UnitOfMeasureName;StockTypeID;StockTypeName;UnitCost;UnitPrice;AvailableForSaleDate;StopSaleDate;Status;ImageURL;ProductURL;ETLLoadID;LoadDate;UpdateDate
1654;"0602084";"Contoso DVD 14-Inch Player Portable L100 Silver";"6-hour rechargeable battery, 180-degree swivel and flip screen";35;"Contoso, Ltd";"Contoso";"3";"Deluxe";"3";"Product0602084";"7";"Silver";"6.5  x 5.5  x 2";"";"";52;"pounds";"1";"inches";"1";"High";86,14;259,99;9/5/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
1657;"0602087";"Contoso DVD 12-Inch Player Portable M400 White";"6-hour rechargeable battery, 180-degree swivel and flip screen";35;"Contoso, Ltd";"Contoso";"2";"Regular";"3";"Product0602087";"8";"White";"7.1  x 6.2  x 1.2";"";"";55;"pounds";"1";"inches";"1";"High";82,77;179,99;7/5/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
1658;"0602088";"Contoso DVD 7-Inch Player Portable E200 White";"6-hour rechargeable battery, 180-degree swivel and flip screen";35;"Contoso, Ltd";"Contoso";"1";"Economy";"3";"Product0602088";"8";"White";"17.5  x 28  x 3.5";"";"";56;"pounds";"1";"inches";"1";"High";56,08;109,99;8/5/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
539;"0305001";"Proseware Projector 1080p LCD86 Black";"1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs";19;"Proseware, Inc.";"Proseware";"3";"Deluxe";"1";"Product0305001";"2";"Black";"9.5 x 11.7 x 4.3";"";"";6,9;"pounds";"1";"inches";"2";"Mid";760,38;2295;9/8/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
540;"0305002";"Proseware Projector 1080p DLP86 Black";"1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio";19;"Proseware, Inc.";"Proseware";"3";"Deluxe";"1";"Product0305002";"2";"Black";"12.7 x 13.5 x 5.5";"";"";10,6;"pounds";"1";"inches";"2";"Mid";827,97;2499;11/10/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
541;"0305003";"Proseware Projector 720p LCD56 Black";"720p High Definition performance with 10,000:1 contrast ratio.";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305003";"2";"Black";"9.6 x 12.2 x 3.9";"";"";6,5;"pounds";"1";"inches";"2";"Mid";321,44;699;9/2/2007 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
542;"0305004";"Proseware Projector 720p DLP56 Black";"Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305004";"2";"Black";"4.1 x 2 x 0.6";"";"";2,2;"pounds";"1";"inches";"2";"Mid";459,4;999;8/2/2007 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
543;"0305005";"Proseware Projector 480p LCD12 Black";"High brightness, 1300 ANSI lumen light output, remote control";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305005";"2";"Black";"6.6 x 5.4 x 5.2";"";"";4,1;"pounds";"1";"inches";"2";"Mid";116,75;229;9/2/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
544;"0305006";"Proseware Projector 480p DLP12 Black";"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305006";"2";"Black";"3 x 7.5 x 10";"";"";4;"pounds";"1";"inches";"2";"Mid";254,4;499;9/12/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
545;"0305007";"Proseware Screen 125in X1609 Black";"16:9 aspect ratios - 125in, 160 degree wide viewing angle";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305007";"2";"Black";"11.4 x 8.2 x 4.8";"";"";1,9;"pounds";"1";"inches";"2";"Mid";152,08;459;9/3/2009 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
546;"0305008";"Proseware Screen 113in X1609 Black";"16:9 aspect ratios - 113in, dual wall and ceiling-perfect for home / business";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305008";"2";"Black";"9.6 x 12.9 x 4";"";"";6;"pounds";"1";"inches";"2";"Mid";99,06;299;8/2/2008 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
549;"0305011";"Proseware Screen 85in E1010 Black";"1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design";19;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0305011";"2";"Black";"16.3 x 9.1 x 12.1";"";"";6,8;"pounds";"1";"inches";"2";"Mid";70,87;139;5/1/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
551;"0305013";"Proseware Projector 1080p LCD86 White";"1080p high definition projector,1200 ANSI Lumens, 14,000:1 contrast ratio, 2 HDMI inputs";19;"Proseware, Inc.";"Proseware";"3";"Deluxe";"1";"Product0305013";"8";"White";"12.2 x 16 x 4.9";"";"";11,9;"pounds";"1";"inches";"2";"Mid";760,38;2295;11/10/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
553;"0305015";"Proseware Projector 720p LCD56 White";"720p high definition performance with 10,000:1 contrast ratio";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305015";"8";"White";"13.8 x 13.1 x 4.9";"";"";12,3;"pounds";"1";"inches";"2";"Mid";321,44;699;9/2/2007 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
554;"0305016";"Proseware Projector 720p DLP56 White";"Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305016";"8";"White";"9.6 x 12.9 x 4";"";"";6;"pounds";"1";"inches";"2";"Mid";459,4;999;8/2/2007 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
556;"0305018";"Proseware Projector 480p DLP12 White";"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305018";"8";"White";"12 x 9 x 4";"";"";4,3;"pounds";"1";"inches";"2";"Mid";254,4;499;9/12/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
557;"0305019";"Proseware Screen 125in X1609 White";"16:9 aspect ratios-125in, 160 degree wide viewing angle";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305019";"8";"White";"13.6 x 17.7 x 5.7";"";"";16,5;"pounds";"1";"inches";"2";"Mid";152,08;459;9/3/2009 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
558;"0305020";"Proseware Screen 113in X1609 White";"16:9 aspect ratios-113in, dual wall and ceiling - perfect for home / business";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305020";"8";"White";"17.2 x 6.1 x 4";"";"";5,1;"pounds";"1";"inches";"2";"Mid";99,06;299;8/2/2008 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
560;"0305022";"Proseware Screen 100in M1609 White";"16:9 aspect ratio-100in, designed for wall or ceiling installation";19;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0305022";"8";"White";"15.5 x 17.7 x 5.4";"";"";16,1;"pounds";"1";"inches";"2";"Mid";87,37;190;4/1/2007 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
561;"0305023";"Proseware Screen 85in E1010 White";"1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design";19;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0305023";"8";"White";"11.5 x 4 x 9";"";"";6,3;"pounds";"1";"inches";"2";"Mid";70,87;139;5/1/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
563;"0305025";"Proseware Projector 1080p LCD86 Silver";"1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs";19;"Proseware, Inc.";"Proseware";"3";"Deluxe";"1";"Product0305025";"7";"Silver";"9.6 x 12.9 x 4";"";"";6;"pounds";"1";"inches";"2";"Mid";760,38;2295;11/10/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
565;"0305027";"Proseware Projector 720p LCD56 Silver";"720p high definition performance with 10,000:1 contrast ratio";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305027";"7";"Silver";"12.9 x 9.6 x 4.3";"";"";4;"pounds";"1";"inches";"2";"Mid";321,44;699;9/2/2007 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
567;"0305029";"Proseware Projector 480p LCD12 Silver";"High brightness, 1300 ANSI lumen light output, remote control";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305029";"7";"Silver";"12.7 x 13.5 x 5.5";"";"";6,9;"pounds";"1";"inches";"2";"Mid";116,75;229;9/2/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
571;"0305033";"Proseware Screen 106in M1609 Silver";"16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations";19;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0305033";"7";"Silver";"3 x 7.5 x 10";"";"";4,1;"pounds";"1";"inches";"2";"Mid";115,43;251;2/1/2008 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
572;"0305034";"Proseware Screen 100in M1609 Silver";"16:9 aspect ratios-100in, designed for wall or ceiling installation";19;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0305034";"7";"Silver";"11.4 x 8.2 x 4.8";"";"";4;"pounds";"1";"inches";"2";"Mid";87,37;190;4/1/2007 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
642;"0306001";"Proseware Photo Ink Jet Printer M100 Black";"Print speeds up to 26ppm, 6.4 x 11.4 x 17.2 inches, 12.8 pounds";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306001";"2";"Black";"6.4 x 11.4 x 17.2";"";"";12,8;"pounds";"1";"inches";"2";"Mid";73,12;159;9/2/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
643;"0306002";"Proseware Ink Jet All in one M300 Black";"17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306002";"2";"Black";"17.2 x 5.5 x 8.1";"";"";8,2;"pounds";"1";"inches";"2";"Mid";77,72;169;8/3/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
645;"0306004";"Proseware Laser Jet Color Printer X300 Black";"16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306004";"2";"Black";"17.5 x 13.1 x 6.1";"";"";16,5;"pounds";"1";"inches";"2";"Mid";69,25;209;9/3/2008 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
646;"0306005";"Proseware Laser Jet All in one X300 Black";"17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306005";"2";"Black";"14.8 x 15.4 x 7.1";"";"";17,3;"pounds";"1";"inches";"2";"Mid";72,56;219;8/2/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
648;"0306007";"Proseware Fax Machine E100 Black";"14.8 x 15.4 x 7.1 inches, 1 Wide 3.3"" color LCD";20;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0306007";"2";"Black";"17 x 11.7 x 6";"";"";17;"pounds";"1";"inches";"2";"Mid";40,28;79;4/1/2007 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
649;"0306008";"Proseware Laser Fax Printer E100 Black";"6.4 x 11.4 x 17.1 inches, offering high-quality and fast output";20;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0306008";"2";"Black";"20 x 11.9 x 15.8";"";"";20,8;"pounds";"1";"inches";"2";"Mid";46,39;91;5/1/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
652;"0306011";"Proseware Scan Jet Digital Flat Bed Scanner M300 Black";"7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed Scanner";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306011";"2";"Black";" 17 x 11.7 x 6.1";"";"";12,5;"pounds";"1";"inches";"2";"Mid";55,64;121;8/2/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
654;"0306013";"Proseware Ink Jet Wireless All-In-One Printer M400 Black";"17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306013";"2";"Black";"16.5 x 18.5 x 9.3";"";"";24,6;"pounds";"1";"inches";"2";"Mid";59,32;129;8/2/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
656;"0306015";"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black";"8.2 x 17.8 x 16 inches, compact 3-in-1 color inkjet printer that prints, scans, and copies";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306015";"2";"Black";"22.5 x 15.6 x 9.6";"";"";16,8;"pounds";"1";"inches";"2";"Mid";72,66;158;9/1/2009 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
658;"0306017";"Proseware High Speed Laser M2000 Black";"22.3 x 13.2 x 21 inches, 30 pounds, high speed Laser Fax";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306017";"2";"Black";"20 x 9.6 x 10.7";"";"";19;"pounds";"1";"inches";"2";"Mid";69,25;209;8/2/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
660;"0306019";"Proseware Color Ink Jet Fax, Copier, Phone M250 Black";"17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306019";"2";"Black";"13.6 x 22.1 x 20.7";"";"";23;"pounds";"1";"inches";"2";"Mid";73,12;159;8/2/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
661;"0306020";"Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black";"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - color Inkjet Fax with 5.8 GHz cordless handset";20;"Proseware, Inc.";"Proseware";"3";"Deluxe";"1";"Product0306020";"2";"Black";"14.2 x 6.7 x 17.7";"";"";16,8;"pounds";"1";"inches";"2";"Mid";75,54;228;4/1/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
662;"0306021";"Proseware Slim-Design Fax Machine with Answering System X180 Black";"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner";20;"Proseware, Inc.";"Proseware";"3";"Deluxe";"1";"Product0306021";"2";"Black";"17.2 x 5.5 x 8.1";"";"";8,4;"pounds";"1";"inches";"2";"Mid";78,19;236;2/1/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
666;"0306025";"Proseware Office Jet All-in-One Printer M500 Black";"13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306025";"2";"Black";"17.07 x 15.81 x 8.53";"";"";13,03;"pounds";"1";"inches";"2";"Mid";74,96;163;9/6/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
669;"0306028";"Proseware Wireless Photo All-in-One Printer M390 Black";"11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306028";"2";"Black";"20.2 x 9.6 x 10.7";"";"";12,3;"pounds";"1";"inches";"2";"Mid";86,45;188;5/2/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
670;"0306029";"Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black";"17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color ink jet printer that prints, copies, scans, and faxes. Prints at speeds of up to 23ppm";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306029";"2";"Black";"21 x 21.2 x 12.5";"";"";28;"pounds";"1";"inches";"2";"Mid";90,13;196;9/3/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
673;"0306032";"Proseware Laser Jet Printer E100 Grey";"19.4 x 17.1 x 8.9 inches, 34 pounds, various security features";20;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0306032";"11";"Grey";"15x 15.4 x 7.1";"";"";17,5;"pounds";"1";"inches";"2";"Mid";40,28;79;20/2/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
675;"0306034";"Proseware Laser Jet All in one X300 Grey";"17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306034";"11";"Grey";"17.5 x 11.7 x 6";"";"";17;"pounds";"1";"inches";"2";"Mid";72,56;219;8/2/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
679;"0306038";"Proseware Ink Jet Fax Machine E100 Grey";"17.7 x 14.5 x 6.9 inches, Ink jet Fax machine";20;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0306038";"11";"Grey";"8.5 x 8.2 x 17.5";"";"";7,7;"pounds";"1";"inches";"2";"Mid";39,77;78;8/3/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
680;"0306039";"Proseware Mobile Receipt and Document Scanner M200 Grey";"13.7 x 8.8 x 7.6 inches, mobile receipt and document scanner";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306039";"11";"Grey";"14.7 x 22.1 x 20.7";"";"";20,5;"pounds";"1";"inches";"2";"Mid";53,34;116;9/2/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
681;"0306040";"Proseware Scan Jet Digital Flat Bed Scanner M300 Grey";"7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed Scanner";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306040";"11";"Grey";"14 x 6.7 x 17.7";"";"";16;"pounds";"1";"inches";"2";"Mid";55,64;121;8/2/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
685;"0306044";"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Grey";"8.2 x 17.8 x 16 inches, compact 3-in-1 color ink jet printer that prints, scans, and copies";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306044";"11";"Grey";"14 x 7 x 17.7";"";"";16;"pounds";"1";"inches";"2";"Mid";72,66;158;9/1/2009 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
689;"0306048";"Proseware Color Ink Jet Fax, Copier, Phone M250 Grey";"17 x 11.7 x 6.1 inches, 18 pounds, color Ink jet Fax, Copier, Phone";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306048";"11";"Grey";"39.8  x 13.7  x 5.5";"";"";29;"pounds";"1";"inches";"2";"Mid";73,12;159;8/2/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
690;"0306049";"Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey";"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - color Inkjet Fax with 5.8 GHz cordless handset";20;"Proseware, Inc.";"Proseware";"3";"Deluxe";"1";"Product0306049";"11";"Grey";"42.2  x 15.8  x 6";"";"";29;"pounds";"1";"inches";"2";"Mid";75,54;228;4/1/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
692;"0306051";"Proseware High-Performance Business-Class Laser Fax X200 Grey";"17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance business-class Laser Fax";20;"Proseware, Inc.";"Proseware";"3";"Deluxe";"1";"Product0306051";"11";"Grey";"12 x 4 x 10";"";"";3,7;"pounds";"1";"inches";"2";"Mid";82,17;248;3/2/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
694;"0306053";"Proseware Photo Ink Jet Printer E290 Grey";"6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use";20;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0306053";"11";"Grey";"16.1 x 11.5 x 1.8";"";"";7,7;"pounds";"1";"inches";"2";"Mid";52;102;9/5/2007 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
698;"0306057";"Proseware Wireless Photo All-in-One Printer M390 Grey";"11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306057";"11";"Grey";" 11 x 16 x 2";"";"";3,5;"pounds";"1";"inches";"2";"Mid";86,45;188;5/2/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
699;"0306058";"Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey";"17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306058";"11";"Grey";"14 x 8 x 6";"";"";5,3;"pounds";"1";"inches";"2";"Mid";90,13;196;9/3/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
700;"0306059";"Proseware Photo Ink Jet Printer M100 White";"Print speeds up to 26ppm, 6.4 x 11.4 x 17, 2 inches, 12.8 pounds";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306059";"8";"White";"14.8 x 6 x 7.2";"";"";5,6;"pounds";"1";"inches";"2";"Mid";73,12;159;9/2/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
701;"0306060";"Proseware Ink Jet All in one M300 White";"17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306060";"8";"White";"22.8 x 18.7 x 9.8";"";"";12,6;"pounds";"1";"inches";"2";"Mid";77,72;169;8/3/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
706;"0306065";"Proseware Fax Machine E100 White";"14.8 x 15.4 x 7.1 inches, 1 Wide 3.3"" color LCD";20;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0306065";"8";"White";"20 x 16.1 x 5.6";"";"";11,5;"pounds";"1";"inches";"2";"Mid";40,28;79;4/1/2007 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
707;"0306066";"Proseware Laser Fax Printer E100 White";"6.4 x 11.4 x 17, 1 inches, offering high-quality and fast output";20;"Proseware, Inc.";"Proseware";"1";"Economy";"1";"Product0306066";"8";"White";"11 x 15 x 2 inches";"";"";7;"pounds";"1";"inches";"2";"Mid";46,39;91;5/1/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
709;"0306068";"Proseware Mobile Receipt and Document Scanner M200 White";"13.7 x 8.8 x 7.6 inches, mobile receipt and document scanner";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306068";"8";"White";"14.4 x 9.9 x 1.6";"";"";7,4;"pounds";"1";"inches";"2";"Mid";53,34;116;9/2/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
710;"0306069";"Proseware Scan Jet Digital Flat Bed Scanner M300 White";"7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed Scanner";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306069";"8";"White";"9.2 x 4.5 x 8";"";"";4;"pounds";"1";"inches";"2";"Mid";55,64;121;8/2/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
711;"0306070";"Proseware All-In-One Photo Printer M200 White";"14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306070";"8";"White";"10 x 10 x 15";"";"";14,4;"pounds";"1";"inches";"2";"Mid";62,54;136;4/1/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
713;"0306072";"Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White";"20 x 11.9 x 15.8 inches, robust and affordable  scanner";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306072";"8";"White";"9.8 x 12.8 x 14.3";"";"";6,7;"pounds";"1";"inches";"2";"Mid";73,58;160;8/3/2005 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
714;"0306073";"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White";"8.2 x 17.8 x 16 inches, compact 3-in-1 color inkjet printer that prints, scans, and copies";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306073";"8";"White";"9.7 x 19.6 x 10.7";"";"";10;"pounds";"1";"inches";"2";"Mid";72,66;158;9/1/2009 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
715;"0306074";"Proseware Duplex Scanner M200 White";"8.2 x 17.8 x 16 inches, duplex scans";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306074";"8";"White";"19.4 x 17.8 x 16.9";"";"";14,4;"pounds";"1";"inches";"2";"Mid";68,52;149;9/3/2008 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
717;"0306076";"Proseware Laser Fax Printer M250 White";"19.9 x 9.6 x 10.7 inches,10.8 pounds, Laser fax printer";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306076";"8";"White";" 9.7 x 13 x 5.1";"";"";3,7;"pounds";"1";"inches";"2";"Mid";54,26;118;2/1/2009 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
718;"0306077";"Proseware Color Ink jet Fax, Copier, Phone M250 White";"17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone";20;"Proseware, Inc.";"Proseware";"2";"Regular";"1";"Product0306077";"8";"White";"12 x 12 x 10";"";"";8;"pounds";"1";"inches";"2";"Mid";73,12;159;8/2/2006 00:00:00;;"On";"";"";1;31/3/2009 00:00:00;31/3/2009 00:00:00
