ProductKey;Product Name;ProductSubcategoryKey;Manufacturer;Brand;Color;Unit Cost;Unit Price;Available Date
1066;A. Datum SLR Camera M140 Pink;24;A. Datum Corporation;A. Datum;Pink;$143,48;$312,00;30/7/2005
1067;"A. Datum SLR Camera 35"" M358 Pink";24;A. Datum Corporation;A. Datum;Pink;$155,43;$338,00;16/5/2006
1072;A. Datum SLR Camera X142 Orange;24;A. Datum Corporation;A. Datum;Orange;$141,47;$427,00;19/9/2006
1073;"A. Datum SLR Camera 35"" X358 Orange";24;A. Datum Corporation;A. Datum;Orange;$194,82;$588,00;28/2/2006
1074;A. Datum SLR Camera M142 Orange;24;A. Datum Corporation;A. Datum;Orange;$143,48;$312,00;13/7/2006
1075;"A. Datum SLR Camera 35"" M358 Orange";24;A. Datum Corporation;A. Datum;Orange;$155,43;$338,00;18/11/2006
671;Proseware Photo Inkjet Printer M100 Grey;20;Proseware, Inc.;Proseware;Grey;$73,12;$159,00;9/2/2006
672;Proseware Ink Jet All in one M300 Grey;20;Proseware, Inc.;Proseware;Grey;$77,72;$169,00;8/3/2006
673;Proseware Laser Jet Printer E100 Grey;20;Proseware, Inc.;Proseware;Grey;$40,28;$79,00;20/2/2006
674;Proseware Laser Jet Color Printer X300 Grey;20;Proseware, Inc.;Proseware;Grey;$69,25;$209,00;9/3/2008
675;Proseware Laser Jet All in one X300 Grey;20;Proseware, Inc.;Proseware;Grey;$72,56;$219,00;8/2/2005
676;Proseware Fax phone E100 Grey;20;Proseware, Inc.;Proseware;Grey;$44,36;$87,00;2/1/2009
677;Proseware Fax Machine E100 Grey;20;Proseware, Inc.;Proseware;Grey;$40,28;$79,00;4/1/2007
678;Proseware Laser Fax Printer E100 Grey;20;Proseware, Inc.;Proseware;Grey;$46,39;$91,00;5/1/2005
679;Proseware Ink Jet Fax Machine E100 Grey;20;Proseware, Inc.;Proseware;Grey;$39,77;$78,00;8/3/2006
680;Proseware Mobile Receipt and Document Scanner M200 Grey;20;Proseware, Inc.;Proseware;Grey;$53,34;$116,00;9/2/2005
681;Proseware Scan Jet Digital Flat Bed Scanner M300 Grey;20;Proseware, Inc.;Proseware;Grey;$55,64;$121,00;8/2/2006
682;Proseware All-In-One Photo Printer M200 Grey;20;Proseware, Inc.;Proseware;Grey;$62,54;$136,00;4/1/2005
683;Proseware Ink Jet Wireless All-In-One Printer M400 Grey;20;Proseware, Inc.;Proseware;Grey;$59,32;$129,00;8/2/2005
684;Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey;20;Proseware, Inc.;Proseware;Grey;$73,58;$160,00;8/3/2005
685;Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Grey;20;Proseware, Inc.;Proseware;Grey;$72,66;$158,00;9/1/2009
686;Proseware Duplex Scanner M200 Grey;20;Proseware, Inc.;Proseware;Grey;$68,52;$149,00;9/3/2008
687;Proseware High Speed Laser Fax M2000 Grey;20;Proseware, Inc.;Proseware;Grey;$69,25;$209,00;8/2/2005
688;Proseware Laser Fax Printer M250 Grey;20;Proseware, Inc.;Proseware;Grey;$54,26;$118,00;2/1/2009
689;Proseware Color Ink Jet Fax, Copier, Phone M250 Grey;20;Proseware, Inc.;Proseware;Grey;$73,12;$159,00;8/2/2006
690;Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey;20;Proseware, Inc.;Proseware;Grey;$75,54;$228,00;4/1/2005
691;Proseware Slim-Design Fax Machine with Answering System X180 Grey;20;Proseware, Inc.;Proseware;Grey;$78,19;$236,00;2/1/2005
692;Proseware High-Performance Business-Class Laser Fax X200 Grey;20;Proseware, Inc.;Proseware;Grey;$82,17;$248,00;3/2/2006
693;Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey;20;Proseware, Inc.;Proseware;Grey;$75,87;$229,00;5/2/2007
694;Proseware Photo Ink Jet Printer E290 Grey;20;Proseware, Inc.;Proseware;Grey;$52,00;$102,00;9/5/2007
695;Proseware Office Jet All-in-One Printer M500 Grey;20;Proseware, Inc.;Proseware;Grey;$74,96;$163,00;9/6/2005
696;Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey;20;Proseware, Inc.;Proseware;Grey;$87,37;$190,00;8/4/2005
697;Proseware Photo Smart All-in-One Printer M380 Grey;20;Proseware, Inc.;Proseware;Grey;$67,60;$147,00;8/6/2007
698;Proseware Wireless Photo All-in-One Printer M390 Grey;20;Proseware, Inc.;Proseware;Grey;$86,45;$188,00;5/2/2005
699;Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey;20;Proseware, Inc.;Proseware;Grey;$90,13;$196,00;9/3/2006
894;SV Rechargeable Bluetooth Notebook Mouse E80 Grey;22;Southridge Video;Southridge Video;Grey;$30,58;$59,99;22/1/2009
898;SV Keyboard E90 Grey;22;Southridge Video;Southridge Video;Grey;$21,28;$41,73;31/5/2005
902;SV Keyboard E10 Grey;22;Southridge Video;Southridge Video;Grey;$22,43;$44,00;12/11/2006
914;SV 160GB USB2.0 Portable Hard Disk M65 Grey;22;Southridge Video;Southridge Video;Grey;$44,10;$95,90;8/12/2008
922;SV USB Data Cable E600 Grey;22;Southridge Video;Southridge Video;Grey;$0,48;$0,95;23/8/2007
958;A. Datum Compact Digital Camera M200 Grey;23;A. Datum Corporation;A. Datum;Grey;$59,32;$129,00;13/11/2005
959;A. Datum Rangefinder Digital Camera X200 Grey;23;A. Datum Corporation;A. Datum;Grey;$66,26;$200,00;15/11/2007
960;A. Datum Slim Digital Camera M180 Grey;23;A. Datum Corporation;A. Datum;Grey;$68,06;$148,00;16/6/2005
961;A. Datum Ultra Compact Digital Camera M190 Grey;23;A. Datum Corporation;A. Datum;Grey;$75,88;$165,00;11/4/2009
962;A. Datum All in One Digital Camera M200 Grey;23;A. Datum Corporation;A. Datum;Grey;$86,45;$188,00;3/7/2006
963;A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey;23;A. Datum Corporation;A. Datum;Grey;$88,79;$268,00;30/9/2008
964;A. Datum Super-zoom Digital Camera X300 Grey;23;A. Datum Corporation;A. Datum;Grey;$96,08;$290,00;16/4/2005
965;A. Datum Consumer Digital Camera E100 Grey;23;A. Datum Corporation;A. Datum;Grey;$143,26;$281,00;5/2/2008
966;A. Datum Consumer Digital Camera M300 Grey;23;A. Datum Corporation;A. Datum;Grey;$84,84;$184,50;3/1/2009
967;A. Datum Advanced Digital Camera M300 Grey;23;A. Datum Corporation;A. Datum;Grey;$86,68;$188,50;30/7/2005
968;A. Datum Bridge Digital Camera M300 Grey;23;A. Datum Corporation;A. Datum;Grey;$85,95;$186,90;16/5/2006
969;A. Datum SLR-like Digital Camera M400 Grey;23;A. Datum Corporation;A. Datum;Grey;$90,55;$196,90;2/11/2008
970;A. Datum Point n' Shoot Digital Camera M500 Grey;23;A. Datum Corporation;A. Datum;Grey;$91,05;$198,00;5/5/2005
971;A. Datum Full Frame Digital Camera X300 Grey;23;A. Datum Corporation;A. Datum;Grey;$76,53;$231,00;31/3/2007
1052;A. Datum SLR Camera X137 Grey;24;A. Datum Corporation;A. Datum;Grey;$207,74;$627,00;3/9/2006
1053;"A. Datum SLR Camera 35"" X358 Grey";24;A. Datum Corporation;A. Datum;Grey;$194,82;$588,00;28/2/2007
1054;A. Datum SLR Camera M137 Grey;24;A. Datum Corporation;A. Datum;Grey;$143,48;$312,00;13/7/2006
1055;"A. Datum SLR Camera 35"" M358 Grey";24;A. Datum Corporation;A. Datum;Grey;$155,43;$338,00;16/9/2004
1116;Fabrikam SLR Camera X147 Grey;24;Fabrikam, Inc.;Fabrikam;Grey;$213,70;$645,00;31/12/2006
1117;"Fabrikam SLR Camera 35"" X358 Grey";24;Fabrikam, Inc.;Fabrikam;Grey;$144,52;$436,20;16/6/2005
1118;Fabrikam SLR Camera M147 Grey;24;Fabrikam, Inc.;Fabrikam;Grey;$153,59;$334,00;3/9/2006
1119;"Fabrikam SLR Camera 35"" M358 Grey";24;Fabrikam, Inc.;Fabrikam;Grey;$150,84;$328,00;28/2/2007
1192;Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$275,92;$600,00;16/4/2007
1193;Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$260,28;$566,00;17/4/2007
1194;Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$291,09;$633,00;18/4/2007
1195;Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$301,21;$655,00;19/4/2007
1196;Fabrikam Budget Moviemaker 1'' 25mm E400 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$215,15;$422,00;5/2/2007
1197;Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$220,25;$432,00;6/2/2007
1198;Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$209,54;$411,00;7/2/2007
1199;Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$209,03;$410,00;8/2/2007
1200;Fabrikam Trendsetter 1'' 25mm X400 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$331,32;$1.000,00;3/1/2007
1201;Fabrikam Trendsetter 1/2'' 3mm X300 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$330,99;$999,00;4/1/2007
1202;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$330,66;$998,00;5/1/2007
1203;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$324,69;$980,00;6/1/2007
1204;Fabrikam Independent Filmmaker 1'' 25mm X400 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$530,11;$1.600,00;13/7/2007
1205;Fabrikam Independent Filmmaker 1/2'' 3mm X300 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$523,49;$1.580,00;14/7/2007
1206;Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$516,86;$1.560,00;15/7/2007
1207;Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$503,61;$1.520,00;16/7/2007
1208;Fabrikam Business Videographer 1'' 25mm M600 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$409,28;$890,00;16/4/2007
1209;Fabrikam Business Videographer 1/2'' 3mm M500 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$404,68;$880,00;17/4/2007
1210;Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$395,48;$860,00;18/4/2007
1211;Fabrikam Business Videographer 2/3'' 17mm M280 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$390,88;$850,00;19/4/2007
1212;Fabrikam Social Videographer 1'' 25mm E400 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$91,77;$180,00;2/3/2007
1213;Fabrikam Social Videographer 1/2'' 3mm E300 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$86,67;$170,00;3/3/2007
1214;Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$84,12;$165,00;4/3/2007
1215;Fabrikam Social Videographer 2/3'' 17mm E100 Grey;27;Fabrikam, Inc.;Fabrikam;Grey;$81,57;$160,00;5/3/2007
1425;"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey";31;The Phone Company;The Phone Company;Grey;$175,27;$529,00;3/7/2008
1426;"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey";31;The Phone Company;The Phone Company;Grey;$195,15;$589,00;4/6/2007
1427;"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey";31;The Phone Company;The Phone Company;Grey;$105,77;$230,00;5/7/2006
1428;"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";31;The Phone Company;The Phone Company;Grey;$123,24;$268,00;6/7/2006
1429;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey;31;The Phone Company;The Phone Company;Grey;$132,90;$289,00;16/4/2005
1430;The Phone Company Touch Screen Phones SAW/Built-in M801 Grey;31;The Phone Company;The Phone Company;Grey;$137,50;$299,00;5/2/2008
1431;The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey;31;The Phone Company;The Phone Company;Grey;$117,73;$256,00;3/1/2009
1432;The Phone Company Touch Screen Phones Infrared M901 Grey;31;The Phone Company;The Phone Company;Grey;$137,96;$300,00;30/7/2005
1433;The Phone Company Touch Screen Phones Capacitive M908 Grey;31;The Phone Company;The Phone Company;Grey;$141,64;$308,00;16/5/2006
1434;The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey;31;The Phone Company;The Phone Company;Grey;$123,24;$268,00;2/11/2008
1435;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;31;The Phone Company;The Phone Company;Grey;$134,74;$293,00;5/5/2005
1436;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey;31;The Phone Company;The Phone Company;Grey;$118,65;$258,00;31/3/2007
1437;The Phone Company Finger Touch Screen Phones M30 Grey;31;The Phone Company;The Phone Company;Grey;$91,51;$199,00;8/8/2006
1438;The Phone Company Pen Touch Screen Phones M320 Grey;31;The Phone Company;The Phone Company;Grey;$133,36;$290,00;19/9/2006
1439;The Phone Company Sharp Touch Screen Phones M910 Grey;31;The Phone Company;The Phone Company;Grey;$138,42;$301,00;28/2/2006
1440;The Phone Company Touch Screen Phones - CRT M11 Grey;31;The Phone Company;The Phone Company;Grey;$86,91;$189,00;13/7/2006
1441;The Phone Company Touch Screen Phones - LCD M12 Grey;31;The Phone Company;The Phone Company;Grey;$91,97;$200,00;18/11/2006
1480;The Phone Company Smart phones without camera E100 Grey;32;The Phone Company;The Phone Company;Grey;$65,77;$129,00;18/11/2006
1481;The Phone Company Microsoft Windows Mobile M200 Grey;32;The Phone Company;The Phone Company;Grey;$105,31;$229,00;14/2/2009
1482;The Phone Company Smart phones 4 GB of Memory M300 Grey;32;The Phone Company;The Phone Company;Grey;$109,91;$239,00;1/12/2008
1483;The Phone Company Smart phones 8 GB of Memory M400 Grey;32;The Phone Company;The Phone Company;Grey;$123,70;$269,00;7/7/2007
1484;The Phone Company Smart phones 160x160 M26 Grey;32;The Phone Company;The Phone Company;Grey;$95,65;$208,00;24/2/2005
1485;The Phone Company Smart phones 6-LINE SCREEN M21 Grey;32;The Phone Company;The Phone Company;Grey;$105,77;$230,00;19/5/2006
1486;The Phone Company Smart phones 320 x 320 M86 Grey;32;The Phone Company;The Phone Company;Grey;$132,44;$288,00;5/5/2009
1487;The Phone Company Smart phones Unlocked M300 Grey;32;The Phone Company;The Phone Company;Grey;$122,78;$267,00;31/3/2007
1488;The Phone Company Smart phones Expert M400 Grey;32;The Phone Company;The Phone Company;Grey;$137,96;$300,00;8/8/2006
1489;The Phone Company Smart phones Unlocked International M800 Grey;32;The Phone Company;The Phone Company;Grey;$142,56;$310,00;19/9/2006
1574;SV DVD Player M130 Grey;35;Southridge Video;Southridge Video;Grey;$27,59;$59,99;9/1/2009
1580;SV DVD Recorder L230 Grey;35;Southridge Video;Southridge Video;Grey;$72,56;$219,00;19/9/2007
1598;SV DVD External DVD Burner M200 Grey;35;Southridge Video;Southridge Video;Grey;$26,62;$57,88;2/6/2008
1749;MGS Bicycle Board Games X500;39;Tailspin Toys;Tailspin Toys;Grey;$36,11;$109,00;11/5/2006
1927;Fabrikam Refrigerator 24.7CuFt X9800 Grey;42;Fabrikam, Inc.;Fabrikam;Grey;$1.060,22;$3.199,99;4/3/2009
1928;Fabrikam Refrigerator 19CuFt M7600 Grey;42;Fabrikam, Inc.;Fabrikam;Grey;$413,42;$899,00;6/3/2008
1929;Fabrikam Refrigerator 9.7CuFt M5600 Grey;42;Fabrikam, Inc.;Fabrikam;Grey;$226,71;$493,00;8/3/2007
1930;Fabrikam Refrigerator 4.6CuFt E2800 Grey;42;Fabrikam, Inc.;Fabrikam;Grey;$152,94;$299,99;9/2/2006
1931;Fabrikam Refrigerator 3.2CuFt E1600 Grey;42;Fabrikam, Inc.;Fabrikam;Grey;$142,75;$279,99;8/3/2005
1932;Fabrikam Refrigerator 1.7CuFt E1200 Grey;42;Fabrikam, Inc.;Fabrikam;Grey;$66,27;$129,99;6/2/2004
1969;Litware Refrigerator 24.7CuFt X980 Grey;42;Litware, Inc.;Litware;Grey;$1.060,22;$3.199,99;1/8/2007
1970;Litware Refrigerator 19CuFt M760 Grey;42;Litware, Inc.;Litware;Grey;$413,42;$899,00;6/3/2008
1971;Litware Refrigerator 9.7CuFt M560 Grey;42;Litware, Inc.;Litware;Grey;$226,71;$493,00;8/3/2007
1972;Litware Refrigerator 4.6CuFt E280 Grey;42;Litware, Inc.;Litware;Grey;$152,94;$299,99;9/2/2006
1973;Litware Refrigerator 3.2CuFt E160 Grey;42;Litware, Inc.;Litware;Grey;$142,75;$279,99;8/3/2005
1974;Litware Refrigerator 1.7CuFt E120 Grey;42;Litware, Inc.;Litware;Grey;$66,27;$129,99;6/2/2004
1995;Fabrikam Microwave 1.5CuFt X1100 Grey;43;Fabrikam, Inc.;Fabrikam;Grey;$220,64;$665,94;2/1/2009
1996;Fabrikam Microwave 2.2CuFt M1250 Grey;43;Fabrikam, Inc.;Fabrikam;Grey;$91,97;$199,99;4/1/2008
1997;Fabrikam Microwave 1.6CuFt M1250 Grey;43;Fabrikam, Inc.;Fabrikam;Grey;$82,77;$179,99;5/1/2007
1998;Fabrikam Microwave 1.0CuFt E1100 Grey;43;Fabrikam, Inc.;Fabrikam;Grey;$71,37;$139,99;8/3/2006
1999;Fabrikam Microwave 0.9CuFt E0900 Grey;43;Fabrikam, Inc.;Fabrikam;Grey;$50,98;$99,99;9/2/2005
2000;Fabrikam Microwave 0.8CuFt E0800 Grey;43;Fabrikam, Inc.;Fabrikam;Grey;$48,43;$94,99;8/2/2004
2031;Litware Microwave 1.5CuFt X110 Grey;43;Litware, Inc.;Litware;Grey;$220,64;$665,94;17/7/2006
2032;Litware Microwave 2.2CuFt M125 Grey;43;Litware, Inc.;Litware;Grey;$91,97;$199,99;4/1/2008
2033;Litware Microwave 1.6CuFt M125 Grey;43;Litware, Inc.;Litware;Grey;$82,77;$179,99;5/1/2007
2034;Litware Microwave 1.0CuFt E110 Grey;43;Litware, Inc.;Litware;Grey;$71,37;$139,99;8/3/2006
2035;Litware Microwave 0.9CuFt E090 Grey;43;Litware, Inc.;Litware;Grey;$50,98;$99,99;9/2/2005
2036;Litware Microwave 0.8CuFt E080 Grey;43;Litware, Inc.;Litware;Grey;$48,43;$94,99;8/2/2004
2158;Adventure Works Coffee Maker Super-Auto 12C X125 Grey;45;Adventure Works;Adventure Works;Grey;$546,68;$1.650,00;2/1/2009
2159;Adventure Works Coffee Maker Auto 10C M100 Grey;45;Adventure Works;Adventure Works;Grey;$343,05;$745,99;4/1/2008
2160;Adventure Works Coffee Maker 12C M100 Grey;45;Adventure Works;Adventure Works;Grey;$204,64;$445,00;5/1/2007
2161;Adventure Works Coffee Maker Auto 5C E090 Grey;45;Adventure Works;Adventure Works;Grey;$83,10;$163,00;8/3/2006
2162;Adventure Works Coffee Maker 5C E090 Grey;45;Adventure Works;Adventure Works;Grey;$75,96;$149,00;9/2/2005
2163;Adventure Works Coffee Maker 4C E080 Grey;45;Adventure Works;Adventure Works;Grey;$66,23;$129,90;9/3/2004
2182;Fabrikam Coffee Maker Super-Auto 12C X125 Grey;45;Fabrikam, Inc.;Fabrikam;Grey;$546,68;$1.650,00;2/1/2009
2183;Fabrikam Coffee Maker Auto 10C M100 Grey;45;Fabrikam, Inc.;Fabrikam;Grey;$343,05;$745,99;4/1/2008
2184;Fabrikam Coffee Maker 12C M100 Grey;45;Fabrikam, Inc.;Fabrikam;Grey;$204,64;$445,00;5/1/2007
2185;Fabrikam Coffee Maker Auto 5C E090 Grey;45;Fabrikam, Inc.;Fabrikam;Grey;$83,10;$163,00;8/3/2006
2186;Fabrikam Coffee Maker 5C E090 Grey;45;Fabrikam, Inc.;Fabrikam;Grey;$75,96;$149,00;9/2/2005
2187;Fabrikam Coffee Maker 4C E080 Grey;45;Fabrikam, Inc.;Fabrikam;Grey;$66,23;$129,90;9/3/2004
2214;Adventure Works Floor Lamp X1150 Grey;46;Adventure Works;Adventure Works;Grey;$210,72;$635,99;7/11/2005
2215;Adventure Works Floor Lamp M2150 Grey;46;Adventure Works;Adventure Works;Grey;$155,89;$339,00;4/1/2008
2216;Adventure Works Chandelier M8150 Grey;46;Adventure Works;Adventure Works;Grey;$123,47;$268,50;5/1/2008
2217;Adventure Works Chandelier M6150 Grey;46;Adventure Works;Adventure Works;Grey;$105,76;$229,99;8/3/2007
2218;Adventure Works Wall Lamp E2150 Grey;46;Adventure Works;Adventure Works;Grey;$61,17;$119,99;9/2/2007
2219;Adventure Works Wall Lamp E3150 Grey;46;Adventure Works;Adventure Works;Grey;$52,00;$101,99;9/3/2006
2220;Adventure Works Desk Lamp E1300 Grey;46;Adventure Works;Adventure Works;Grey;$40,76;$79,95;4/5/2005
2221;Adventure Works Desk Lamp E1200 Grey;46;Adventure Works;Adventure Works;Grey;$15,29;$29,99;8/6/2004
2254;WWI Floor Lamp X115 Grey;46;Wide World Importers;Wide World Importers;Grey;$210,72;$635,99;1/5/2006
2255;WWI Floor Lamp M215 Grey;46;Wide World Importers;Wide World Importers;Grey;$155,89;$339,00;4/1/2008
2256;WWI Chandelier M815 Grey;46;Wide World Importers;Wide World Importers;Grey;$123,47;$268,50;5/1/2008
2257;WWI Chandelier M615 Grey;46;Wide World Importers;Wide World Importers;Grey;$105,76;$229,99;8/3/2007
2258;WWI Wall Lamp E215 Grey;46;Wide World Importers;Wide World Importers;Grey;$61,17;$119,99;9/2/2007
2259;WWI Wall Lamp E315 Grey;46;Wide World Importers;Wide World Importers;Grey;$52,00;$101,99;9/3/2006
2260;WWI Desk Lamp E130 Grey;46;Wide World Importers;Wide World Importers;Grey;$40,76;$79,95;4/5/2005
2261;WWI Desk Lamp E120 Grey;46;Wide World Importers;Wide World Importers;Grey;$15,29;$29,99;8/6/2004
2294;Proseware Floor Lamp X0115 Grey;46;Proseware, Inc.;Proseware;Grey;$210,72;$635,99;7/8/2007
2295;Proseware Floor Lamp M0215 Grey;46;Proseware, Inc.;Proseware;Grey;$155,89;$339,00;4/1/2008
2296;Proseware Chandelier M0815 Grey;46;Proseware, Inc.;Proseware;Grey;$123,47;$268,50;5/1/2008
2297;Proseware Chandelier M0615 Grey;46;Proseware, Inc.;Proseware;Grey;$105,76;$229,99;8/3/2007
2298;Proseware Wall Lamp E0215 Grey;46;Proseware, Inc.;Proseware;Grey;$61,17;$119,99;9/2/2007
2299;Proseware Wall Lamp E0315 Grey;46;Proseware, Inc.;Proseware;Grey;$52,00;$101,99;9/3/2006
2300;Proseware Desk Lamp E0130 Grey;46;Proseware, Inc.;Proseware;Grey;$40,76;$79,95;4/5/2005
2301;Proseware Desk Lamp E0120 Grey;46;Proseware, Inc.;Proseware;Grey;$15,29;$29,99;8/6/2004
2334;Litware Floor Lamp X1015 Grey;46;Litware, Inc.;Litware;Grey;$210,72;$635,99;7/7/2008
2335;Litware Floor Lamp M2015 Grey;46;Litware, Inc.;Litware;Grey;$155,89;$339,00;4/1/2008
2336;Litware Chandelier M8015 Grey;46;Litware, Inc.;Litware;Grey;$123,47;$268,50;5/1/2008
2337;Litware Chandelier M6015 Grey;46;Litware, Inc.;Litware;Grey;$105,76;$229,99;8/3/2007
2338;Litware Wall Lamp E2015 Grey;46;Litware, Inc.;Litware;Grey;$61,17;$119,99;9/2/2007
2339;Litware Wall Lamp E3015 Grey;46;Litware, Inc.;Litware;Grey;$52,00;$101,99;9/3/2006
2340;Litware Desk Lamp E1030 Grey;46;Litware, Inc.;Litware;Grey;$40,76;$79,95;4/5/2005
2341;Litware Desk Lamp E1020 Grey;46;Litware, Inc.;Litware;Grey;$15,29;$29,99;8/6/2004
2404;Proseware Air conditioner 25000BTU L167 Grey;47;Proseware, Inc.;Proseware;Grey;$210,72;$635,99;2/1/2009
2405;Proseware Air conditioner 12000BTU M640 Grey;47;Proseware, Inc.;Proseware;Grey;$211,53;$459,99;4/1/2008
2406;Proseware Air conditioner 10000BTU M490 Grey;47;Proseware, Inc.;Proseware;Grey;$197,74;$429,99;5/1/2008
2407;Proseware Air conditioner 8000BTU M320 Grey;47;Proseware, Inc.;Proseware;Grey;$183,94;$399,99;8/3/2007
2408;Proseware Air conditioner 7000BTU E260 Grey;47;Proseware, Inc.;Proseware;Grey;$152,94;$299,99;9/2/2006
2409;Proseware Air conditioner 6000BTU E180 Grey;47;Proseware, Inc.;Proseware;Grey;$101,96;$199,99;9/3/2005
2434;"Litware 16"" White Oscillating Stand Fan E701 Grey";48;Litware, Inc.;Litware;Grey;$14,83;$29,09;11/8/2008
2442;Litware 120mm Blue LED Case Fan E901 Grey;48;Litware, Inc.;Litware;Grey;$5,09;$9,99;3/2/2006
2450;Litware 92mm DBB Case Fan E1101 Grey;48;Litware, Inc.;Litware;Grey;$7,64;$14,99;23/5/2007
48;WWI 1GB Pulse Smart pen E50 Silver;4;Wide World Importers;Wide World Importers;Silver;$76,45;$149,95;12/5/2006
52;WWI 2GB Pulse Smart pen M100 Silver;4;Wide World Importers;Wide World Importers;Silver;$91,95;$199,95;2/3/2007
64;WWI 2GB Spy Video Recorder Pen M300 Silver;4;Wide World Importers;Wide World Importers;Silver;$83,24;$181,00;11/2/2009
70;NT Wireless Bluetooth Stereo Headphones E102 Silver;6;Northwind Traders;Northwind Traders;Silver;$22,05;$47,95;12/2/2007
77;NT Bluetooth Active Headphones E202 Silver;6;Northwind Traders;Northwind Traders;Silver;$17,45;$37,95;14/5/2007
78;NT Wireless Bluetooth Stereo Headphones E302 Silver;6;Northwind Traders;Northwind Traders;Silver;$18,65;$40,55;19/7/2007
83;NT Wireless Bluetooth Stereo Headphones M402 Silver;6;Northwind Traders;Northwind Traders;Silver;$45,98;$99,99;5/6/2008
90;NT Wireless Transmitter and Bluetooth Headphones M150 Silver;6;Northwind Traders;Northwind Traders;Silver;$49,69;$149,99;17/8/2008
95;WWI Stereo Bluetooth Headphones E1000 Silver;6;Wide World Importers;Wide World Importers;Silver;$34,36;$67,40;3/3/2007
98;WWI Wireless Bluetooth Stereo Headphones M170 Silver;6;Wide World Importers;Wide World Importers;Silver;$55,18;$120,00;28/1/2009
102;WWI Wireless Bluetooth Stereo Headphones M270 Silver;6;Wide World Importers;Wide World Importers;Silver;$52,88;$115,00;19/7/2008
115;WWI Wireless Transmitter and Bluetooth Headphones X250 Silver;6;Wide World Importers;Wide World Importers;Silver;$82,83;$249,99;17/6/2008
116;"Adventure Works 20"" CRT TV E15 Silver";9;Adventure Works;Adventure Works;Silver;$86,67;$169,99;15/2/2006
119;"Adventure Works 13"" Color TV E25 Silver";9;Adventure Works;Adventure Works;Silver;$61,17;$119,99;28/6/2005
122;"Adventure Works 19"" Portable LCD HDTV M110 Silver";9;Adventure Works;Adventure Works;Silver;$128,76;$279,99;21/3/2006
125;"Adventure Works 19"" Color Digital TV E35 Silver";9;Adventure Works;Adventure Works;Silver;$73,11;$143,40;12/4/2006
129;"Adventure Works 20"" Analog CRT TV E45 Silver";9;Adventure Works;Adventure Works;Silver;$101,97;$200,00;21/3/2007
